DAY,Node,Call Drop%,Call Drops
7/20/2021,CABBBBAZZ,0,437
7/20/2021,CABBBCAZZ,0,599
7/20/2021,CADIFAAZZ,2.64,745
7/20/2021,CADIFBAZZ,1.09,1055
7/20/2021,CADIFCAZZ,0.55,24
7/20/2021,CAAZFAAZZ,1.66,442
7/20/2021,CAAZFBAZZ,1.66,897
7/20/2021,CAAZFCAZZ,2.1,1340
7/20/2021,CAAZFDAZZ,1.37,403
7/20/2021,CAHACDAZZ,0.46,119
7/20/2021,CAHACEAZZ,0.39,44
7/20/2021,CCAHACAAZ,0.34,183
7/20/2021,CCAHACBAZ,0.95,78
7/20/2021,CADAEAAZZ,0.44,68
7/20/2021,CADAEBAZZ,1.03,217
7/20/2021,CADAECAZZ,0.61,75
7/20/2021,CAGEIAAZZ,0.8,1129
7/20/2021,CAGEIBAZZ,1.46,1571
7/20/2021,CACFDAAZZ,1.65,1961
7/20/2021,CACFDBAZZ,0.45,50
7/20/2021,CACFDCAZZ,1.2,1514
7/20/2021,CACECAAZZ,0.73,397
7/20/2021,CACECBAZZ,1.69,3208
7/20/2021,CACDDAAZZ,2.27,1608
7/20/2021,CACDDBAZZ,0.43,80
7/20/2021,CACDDCAZZ,0.42,35
7/20/2021,CAIHHAAZZ,1.72,172
7/20/2021,CAIHHBAZZ,1.63,94
7/20/2021,CAAIZAAZZ,7.22,10841
7/20/2021,CAAIZBAZZ,0.84,465
7/20/2021,CADFCAAZZ,0.07,165
7/20/2021,CADFCBAZZ,0.08,108
7/20/2021,CADFCCAZZ,0.12,94
7/20/2021,CADFCDAZZ,1.34,151
7/20/2021,CADFCGAZZ,2.06,72
7/20/2021,CADFCHAZZ,0.89,24
7/20/2021,CAAHAAAZZ,0.59,522
7/20/2021,CAAHABAZZ,0.46,111
7/20/2021,CAAHACAZZ,0.58,475
7/20/2021,CADFIAAZZ,1.32,23
7/20/2021,CADFIBAZZ,1.7,413
7/20/2021,CADFICAZZ,3.34,48
7/20/2021,CAAHZAAZZ,1.69,264
7/20/2021,CAAHZBAZZ,1.73,1620
7/20/2021,CAAHZCAZZ,2.34,1094
7/20/2021,CAAIHAAZZ,0,0
7/20/2021,CAAIHBAZZ,1.12,1
7/20/2021,CAAIICAZZ,0,0
7/20/2021,CAAIIDAZZ,0.47,1
7/20/2021,CCAAIHEAZ,0.72,2
7/20/2021,CCAAIHFAZ,0,0
7/20/2021,CCAAIIGAZ,0,0
7/20/2021,CCAAIIHAZ,0,0
7/20/2021,CAAHEAAZZ,0.93,942
7/20/2021,CAAHEBAZZ,1.44,2670
7/20/2021,CAAHECAZZ,2.22,4076
7/20/2021,CADDAAAZZ,0.35,51
7/20/2021,CADDABAZZ,0.88,30
7/20/2021,CADDACAZZ,0.36,59
7/20/2021,CAZEHAAZZ,0.54,132
7/20/2021,CAZEHBAZZ,0.73,276
7/20/2021,CAZEHCAZZ,0.77,250
7/20/2021,CADCBAAZZ,1.8,324
7/20/2021,CABEAAAZZ,1.93,1163
7/20/2021,CABEABAZZ,0.56,1175
7/20/2021,CAACAAAZZ,0.6,291
7/20/2021,CAACABAZZ,0.76,171
7/20/2021,CAACACAZZ,1.12,615
7/20/2021,CAAHIAAZZ,4.91,3125
7/20/2021,CAAHIBAZZ,0,0
7/20/2021,CAAHICAZZ,2.67,1457
7/20/2021,CABACAAZZ,4.61,5088
7/20/2021,CABACCAZZ,2.77,3615
7/20/2021,CACZZAAZZ,0,0
7/20/2021,FCACZZAAZ,0,0
7/20/2021,CABBDBAZZ,0,509
7/20/2021,CABBDCAZZ,0,195
7/20/2021,CADIZAAZZ,0.76,544
7/20/2021,CADIZBAZZ,0.35,51
7/20/2021,CADIZCAZZ,0.77,1264
7/20/2021,CABGFAAZZ,1.68,2045
7/20/2021,CABGFBAZZ,0.66,562
7/20/2021,CABGFCAZZ,0.42,793
7/20/2021,CAZGHAAZZ,0.62,289
7/20/2021,CAZGHBAZZ,0.91,412
7/20/2021,CAZGHCAZZ,0.97,440
7/20/2021,CAZFFAAZZ,0.67,312
7/20/2021,CAZFFBAZZ,0.39,78
7/20/2021,CAZFFCAZZ,0.3,101
7/20/2021,CABGBAAZZ,3.68,903
7/20/2021,CABGBBAZZ,1.01,418
7/20/2021,CABGBCAZZ,0.43,124
7/20/2021,CAIZEAAZZ,0.08,1
7/20/2021,CAIZEBAZZ,0,0
7/20/2021,CAIZAAAZZ,0.67,241
7/20/2021,CAIZABAZZ,0.56,87
7/20/2021,CAIZACAZZ,2.14,490
7/20/2021,CAIZADAZZ,1.24,69
7/20/2021,CAIZAEAZZ,2.79,574
7/20/2021,CAIZAFAZZ,0.39,184
7/20/2021,CAIZBAAZZ,2.03,277
7/20/2021,CAIZBBAZZ,1.64,110
7/20/2021,CAIZBCAZZ,2.17,144
7/20/2021,CAIZBDAZZ,0.61,32
7/20/2021,CAIZBEAZZ,0.56,85
7/20/2021,CAIZBFAZZ,0.21,4
7/20/2021,CADGCAAZZ,1.34,119
7/20/2021,CADGCBAZZ,0.78,30
7/20/2021,CADGCCAZZ,0.6,23
7/20/2021,CADGCDAZZ,1.67,175
7/20/2021,FCADGCBAA,0,0
7/20/2021,FCADGCBDA,0,0
7/20/2021,CAADZAAZZ,1.13,762
7/20/2021,CAADZBAZZ,0.68,391
7/20/2021,CAADZCAZZ,1.81,1063
7/20/2021,CAZBBAAZZ,1.19,820
7/20/2021,CAZBBBAZZ,0.63,35
7/20/2021,CAZBBCAZZ,2.54,60
7/20/2021,CADIAAAZZ,0.16,90
7/20/2021,CACIBAAZZ,0,0
7/20/2021,CACIBBAZZ,0,0
7/20/2021,CACIBCAZZ,0,0
7/20/2021,CACIBDAZZ,0,0
7/20/2021,CADHGAAZZ,0.25,5
7/20/2021,CABFFAAZZ,2.77,515
7/20/2021,CABFFBAZZ,0.46,102
7/20/2021,CABFFCAZZ,0.7,312
7/20/2021,CABGIAAZZ,2.97,3687
7/20/2021,CABGIBAZZ,1.02,3279
7/20/2021,CABGICAZZ,5,8756
7/20/2021,CABGIDAZZ,1.08,1988
7/20/2021,CABCGAAZZ,0.82,14
7/20/2021,CABCGBAZZ,6.9,514
7/20/2021,CABCGCAZZ,1.4,2030
7/20/2021,CAGCFAAZZ,1.19,36
7/20/2021,CAGCFBAZZ,0.4,8
7/20/2021,CAGCFCAZZ,0.31,6
7/20/2021,CABZDAAZZ,0.58,647
7/20/2021,CABZDBAZZ,1.79,613
7/20/2021,CABZDCAZZ,2.65,1957
7/20/2021,CABHIAAZZ,1.62,16
7/20/2021,CAIEIAAZZ,0.71,3
7/20/2021,CAIEIBAZZ,0.88,6
7/20/2021,CAIEICAZZ,0.37,7
7/20/2021,CAIEIDAZZ,0.92,19
7/20/2021,CAIEIEAZZ,1.63,6
7/20/2021,CAIEIFAZZ,0.93,3
7/20/2021,CAIBZAAZZ,0.52,13
7/20/2021,CAIBZBAZZ,0.36,37
7/20/2021,CAIBZCAZZ,3.86,15
7/20/2021,CAIBZDAZZ,0.61,24
7/20/2021,CAIBZEAZZ,0.5,2
7/20/2021,CAIBZFAZZ,0.13,3
7/20/2021,CAIBAAZAZ,0.42,7
7/20/2021,CAIBAAAAZ,0.72,15
7/20/2021,CAIBAGAZZ,0,0
7/20/2021,CAIBAHAZZ,0.47,15
7/20/2021,CAIBAIAZZ,0.62,10
7/20/2021,CAAEZAAZZ,1.3,2273
7/20/2021,CAAEZBAZZ,0.88,381
7/20/2021,CAAEZCAZZ,2,325
7/20/2021,FCAAEZGAZ,6.92,7474
7/20/2021,CAZECAAZZ,0.33,157
7/20/2021,CAZECBAZZ,0.51,77
7/20/2021,CAZECCAZZ,0.43,117
7/20/2021,CADDCAAZZ,1.02,287
7/20/2021,CADDCBAZZ,0.48,460
7/20/2021,CADDCCAZZ,1.3,880
7/20/2021,CAAEFAAZZ,0.54,37
7/20/2021,CAAEFBAZZ,0.41,87
7/20/2021,CAAEFCAZZ,4.58,1027
7/20/2021,CABAIAAZZ,1.12,168
7/20/2021,CABAIBAZZ,2.02,1138
7/20/2021,CABAICAZZ,1,66
7/20/2021,CABBGAAZZ,0,230
7/20/2021,CABBGBAZZ,0,130
7/20/2021,CABBGCAZZ,0,210
7/20/2021,CAAEDAAZZ,0.45,311
7/20/2021,CAAEDBAZZ,0.29,81
7/20/2021,CAAEDCAZZ,0.51,92
7/20/2021,CAZCZAAZZ,0.68,192
7/20/2021,CAZCZBAZZ,1.22,598
7/20/2021,CAZCZCAZZ,0.83,82
7/20/2021,CAZEAAAZZ,1.92,245
7/20/2021,CAZEABAZZ,3,3163
7/20/2021,CAZEACAZZ,0.59,327
7/20/2021,CACBGAAZZ,2.64,1421
7/20/2021,CACBGBAZZ,5.16,5169
7/20/2021,CACBGCAZZ,2.28,2006
7/20/2021,CAZBEAAZZ,0.8,171
7/20/2021,CAZBEBAZZ,0.39,329
7/20/2021,CAZBECAZZ,1.34,415
7/20/2021,CCAEFBAAA,1.23,71
7/20/2021,CCAEFBABA,1.65,17
7/20/2021,CCAEFBBAA,0,0
7/20/2021,CAAEHAAZZ,1.04,2314
7/20/2021,CAAEHBAZZ,0.54,574
7/20/2021,CAAEHCAZZ,1.21,3014
7/20/2021,CADHAAAZZ,1.34,1908
7/20/2021,CADHABAZZ,1.52,2649
7/20/2021,CADHACAZZ,0.75,472
7/20/2021,CAZZEAAZZ,2.09,448
7/20/2021,CAZZEBAZZ,0.87,510
7/20/2021,CAZZECAZZ,1.37,1894
7/20/2021,CAIHIBAZZ,0,0
7/20/2021,CAZBZBAZZ,0,0
7/20/2021,CAIBCAAZZ,0,0
7/20/2021,CAIBCAZAZ,0,0
7/20/2021,CAIBCBAZZ,0,0
7/20/2021,CAIDIAZAZ,0,0
7/20/2021,CAFFEAAZZ,0,0
7/20/2021,CAFFEAZAZ,0,0
7/20/2021,CAFFFAAZZ,0,0
7/20/2021,CAFFFAZAZ,0,0
7/20/2021,CAHIZBAZZ,0,0
7/20/2021,CAFFCAAZZ,0,0
7/20/2021,CAFFCAAAZ,0,0
7/20/2021,CADGZAAZZ,0,0
7/20/2021,CADGZAZAZ,0,0
7/20/2021,CADGZAAAZ,0,0
7/20/2021,CADGZCAZZ,0,0
7/20/2021,CADGZDAZZ,0,0
7/20/2021,CADGZEAZZ,0,0
7/20/2021,CADGZFAZZ,0,0
7/20/2021,CADGZGAZZ,0,0
7/20/2021,CADGZHAZZ,0,0
7/20/2021,CADGZIAZZ,0,0
7/20/2021,CAFEFAAZZ,0,0
7/20/2021,CAFEFAZAZ,0,0
7/20/2021,CAFFBAAZZ,0,0
7/20/2021,CAFFBAAAZ,0,0
7/20/2021,CAFFBABAZ,0,0
7/20/2021,CAFFBBAZZ,0,0
7/20/2021,CAFFBCAZZ,0,0
7/20/2021,CAFFBDAZZ,0,0
7/20/2021,CAFFBGAZZ,0,0
7/20/2021,CAFEIAAAZ,0,0
7/20/2021,CAFEIABAZ,0,0
7/20/2021,CAFEIADAZ,0,0
7/20/2021,CAFEIAGAZ,0,0
7/20/2021,CAFEIBAZZ,0,0
7/20/2021,CAFEICAZZ,0,0
7/20/2021,CAFEIDAZZ,0,0
7/20/2021,CAFEIIAZZ,0,0
7/20/2021,CCAAIEBAZ,0,0
7/20/2021,CAEZZAAZZ,0,0
7/20/2021,CAEZZCAZZ,0,0
7/20/2021,CAEZZEAZZ,0,0
7/20/2021,CADFGAAZZ,0,0
7/20/2021,CADFGAZAZ,0,0
7/20/2021,CADFGBAZZ,0,0
7/20/2021,CADFGCAZZ,0,0
7/20/2021,CAZFHAAZZ,0.31,68
7/20/2021,CAZFHBAZZ,1.08,614
7/20/2021,CAZFHCAZZ,0.5,314
7/20/2021,CACAIAAZZ,0.58,299
7/20/2021,CACAIBAZZ,0.45,137
7/20/2021,CACAICAZZ,0.74,644
7/20/2021,CAZGGAAZZ,1.02,372
7/20/2021,CAZGGBAZZ,0.41,140
7/20/2021,CAZGGCAZZ,0.2,94
7/20/2021,CAZIIAAZZ,1.65,1769
7/20/2021,CAZIIBAZZ,1.28,466
7/20/2021,CAZIICAZZ,0.54,169
7/20/2021,CAABZAAZZ,2.26,229
7/20/2021,CAABZBAZZ,1.51,1585
7/20/2021,CAABZCAZZ,1.79,3086
7/20/2021,CAABZDAZZ,1.35,490
7/20/2021,CAABHAAZZ,1.68,1736
7/20/2021,CAABHBAZZ,0.58,143
7/20/2021,CAABHCAZZ,0.91,99
7/20/2021,CAABHDAZZ,0,0
7/20/2021,CAGBCAAZZ,0.61,152
7/20/2021,CAGBCBAZZ,2.95,53
7/20/2021,CAGBCCAZZ,0.55,66
7/20/2021,CAZGCAAZZ,2.15,100
7/20/2021,CAZGCBAZZ,0.56,171
7/20/2021,CAZGCCAZZ,2.01,100
7/20/2021,CAAGZAAZZ,1.1,953
7/20/2021,CAAGZBAZZ,1.8,5072
7/20/2021,CAAGZCAZZ,2,3580
7/20/2021,CAAGZDAZZ,1.28,1158
7/20/2021,CADCAGAZZ,0,0
7/20/2021,CADCCAAZZ,2.22,188
7/20/2021,CAZZGAAZZ,0.43,217
7/20/2021,CAZZGBAZZ,0.98,249
7/20/2021,CAZZGCAZZ,0.47,326
7/20/2021,CAZDGAAZZ,1.06,136
7/20/2021,CAZDGBAZZ,0.95,136
7/20/2021,CAZDGCAZZ,0.28,45
7/20/2021,CAZABAAZZ,0.4,67
7/20/2021,CAZABBAZZ,0.96,3284
7/20/2021,CAZABCAZZ,0.42,707
7/20/2021,CAZZHAAZZ,1.05,798
7/20/2021,CAZZHBAZZ,0.22,453
7/20/2021,CAZZHCAZZ,0.61,1129
7/20/2021,CAZZFAAZZ,2.9,489
7/20/2021,CAZZFCAZZ,0.85,2334
7/20/2021,CAZFBAAZZ,0.63,213
7/20/2021,CAZFBBAZZ,0.4,428
7/20/2021,CAZFBCAZZ,0.56,150
7/20/2021,CACCAAAZZ,0.2,296
7/20/2021,CACCABAZZ,0.2,375
7/20/2021,CACCACAZZ,0.32,671
7/20/2021,CAABCAAZZ,0.85,129
7/20/2021,CAABCBAZZ,0.46,126
7/20/2021,CAABCCAZZ,0.58,539
7/20/2021,CACCBAAZZ,0.29,337
7/20/2021,CACCBBAZZ,0.5,495
7/20/2021,CACCBCAZZ,0.22,393
7/20/2021,CAZIGAAZZ,0.86,209
7/20/2021,CCAZIGBAZ,2,1287
7/20/2021,FCAZIGCAZ,1.19,36
7/20/2021,CABIGAAZZ,0.69,279
7/20/2021,CABIGBAZZ,2.15,3105
7/20/2021,CABIGCAZZ,0,0
7/20/2021,CAIGDAAZZ,1.12,842
7/20/2021,CAIGDBAZZ,0.38,61
7/20/2021,CAIGDCAZZ,3.28,1050
7/20/2021,CCAIGDDAZ,0.71,967
7/20/2021,CCAIGDEAZ,3.94,165
7/20/2021,CAADBAAZZ,0.46,218
7/20/2021,CAADBBAZZ,2.8,1214
7/20/2021,CAADBCAZZ,0.71,966
7/20/2021,CAIHZAAZZ,3.33,43
7/20/2021,CAIHZBAZZ,7.34,64
7/20/2021,CAIFHAAZZ,0,0
7/20/2021,CAIFHBAZZ,2.7,1
7/20/2021,CAIGAAAZZ,2.44,19
7/20/2021,CAIGABAZZ,0.45,1
7/20/2021,CAIGACAZZ,0.23,1
7/20/2021,CAIGADAZZ,1.2,3
7/20/2021,CAIGAEAZZ,3.51,2
7/20/2021,CAIGAFAZZ,0.67,1
7/20/2021,CCAIGAAAZ,5,2
7/20/2021,CCAIGABAZ,0,0
7/20/2021,CCAIGACAZ,0,0
7/20/2021,CCAIGADAZ,1.07,2
7/20/2021,CCAIGAEAZ,1.61,1
7/20/2021,CCAIGAFAZ,0,0
7/20/2021,CAIGBAAZZ,4.11,13
7/20/2021,CAIGBBAZZ,1.18,6
7/20/2021,CAIGBCAZZ,1.03,1
7/20/2021,CAIGBDAZZ,5.17,412
7/20/2021,CAIGBEAZZ,4.41,3
7/20/2021,CAIGBFAZZ,0,0
7/20/2021,CCAIGBAAZ,2.7,1
7/20/2021,CCAIGBBAZ,0,0
7/20/2021,CCAIGBCAZ,15.11,154
7/20/2021,CCAIGBDAZ,1.26,5
7/20/2021,CCAIGBEAZ,5,1
7/20/2021,CCAIGBFAZ,0,0
7/20/2021,CAIGCAAZZ,0,0
7/20/2021,CAIGCBAZZ,0.48,1
7/20/2021,CAIGCCAZZ,0,0
7/20/2021,CAIGCDAZZ,2.41,2
7/20/2021,CAFDBAAZZ,0,0
7/20/2021,CAIFAAAZZ,9.74,19
7/20/2021,CAIFBAAZZ,1.28,3
7/20/2021,CAIFBBAZZ,3.55,10
7/20/2021,CABGEAAZZ,4.37,8732
7/20/2021,CABGEBAZZ,1.21,1015
7/20/2021,CABGECAZZ,3.74,1543
7/20/2021,CABIEAAZZ,0.86,412
7/20/2021,CABIEBAZZ,1.88,2299
7/20/2021,CABIECAZZ,0.51,73
7/20/2021,CAGHFAAZZ,0.75,80
7/20/2021,CAGHFBAZZ,0.64,56
7/20/2021,CAGHFCAZZ,0.91,77
7/20/2021,CADCIAAZZ,0.99,621
7/20/2021,CADCIBAZZ,0.43,22
7/20/2021,CADCICAZZ,1.14,74
7/20/2021,CAACHAAZZ,0.57,504
7/20/2021,CAACHBAZZ,0.77,331
7/20/2021,CAACHCAZZ,0.47,67
7/20/2021,CABIZAAZZ,0.27,236
7/20/2021,CABIZBAZZ,0.17,321
7/20/2021,CABIZCAZZ,0.34,585
7/20/2021,CACGBAAZZ,6.42,2696
7/20/2021,CACGBBAZZ,14.29,7144
7/20/2021,CACGBCAZZ,5.84,6716
7/20/2021,CADBZAAZZ,1.45,1061
7/20/2021,CADBZBAZZ,1.04,56
7/20/2021,CADBZCAZZ,0.7,514
7/20/2021,CAZADAAZZ,0.35,124
7/20/2021,CAZADBAZZ,0.62,295
7/20/2021,CAZADCAZZ,0.88,354
7/20/2021,CCAZDFAAZ,0.44,94
7/20/2021,CCAZDFBAZ,0.57,67
7/20/2021,CCAZDFCAZ,0.17,34
7/20/2021,CAZDAAAZZ,0.42,64
7/20/2021,CAZDABAZZ,0.63,132
7/20/2021,CAZDACAZZ,0.35,13
7/20/2021,CADADAAZZ,0.16,30
7/20/2021,CAADHAAZZ,0.41,268
7/20/2021,CAADHBAZZ,1.2,78
7/20/2021,CAADHCAZZ,3.13,218
7/20/2021,CADGIAAZZ,0.68,76
7/20/2021,CADGIBAZZ,1.31,297
7/20/2021,CADGICAZZ,0.43,48
7/20/2021,CAFEZGAZZ,0.55,300
7/20/2021,CAFEZHAZZ,0.92,577
7/20/2021,CAFEZIAZZ,0.97,790
7/20/2021,CAHAZAAZZ,5.29,767
7/20/2021,CAHAZBAZZ,0.23,212
7/20/2021,CAHAZCAZZ,0.91,498
7/20/2021,CAHAZDAZZ,0.42,218
7/20/2021,CACZIAAZZ,0.27,174
7/20/2021,CACZIBAZZ,1.23,193
7/20/2021,CACZICAZZ,0.82,62
7/20/2021,CAHDAAAZZ,2.29,508
7/20/2021,CAHDABAZZ,0.38,69
7/20/2021,CAHDACAZZ,0.86,13
7/20/2021,CABEEAAZZ,2.81,13259
7/20/2021,CABEEBAZZ,2.4,577
7/20/2021,CABEECAZZ,3.7,4400
7/20/2021,CAGGBAAZZ,0.57,1581
7/20/2021,CAGGBDAZZ,0.65,38
7/20/2021,CAGGBEAZZ,0.59,418
7/20/2021,CAGGBFAZZ,0.34,38
7/20/2021,CAZBGAAZZ,0.49,81
7/20/2021,CAZBGBAZZ,2.6,300
7/20/2021,CAZBGCAZZ,0.59,109
7/20/2021,CABCIAAZZ,0.69,526
7/20/2021,CABCIBAZZ,1.05,562
7/20/2021,CABCICAZZ,2.31,766
7/20/2021,CAZHEAAZZ,0.92,298
7/20/2021,CAZHEBAZZ,1.26,823
7/20/2021,CAZHECAZZ,0.38,552
7/20/2021,CAEDABAAZ,0,0
7/20/2021,CAEDABBAZ,0,0
7/20/2021,CAEDAGAZZ,1.3,81
7/20/2021,CAEDAHAZZ,1.98,213
7/20/2021,CAZDCAAZZ,0.37,173
7/20/2021,CAZDCBAZZ,1.04,831
7/20/2021,CAZDCCAZZ,0.98,158
7/20/2021,CAZDFAAZZ,0.58,596
7/20/2021,CAZDFBAZZ,0.27,88
7/20/2021,CAZDFCAZZ,0.18,134
7/20/2021,CAZCFAAZZ,1.11,270
7/20/2021,CAZCFBAZZ,0.72,795
7/20/2021,CAZCFCAZZ,1.07,87
7/20/2021,CAZCFDAZZ,1.06,1436
7/20/2021,CADAIAAZZ,0.47,69
7/20/2021,CADAIBAZZ,0.48,142
7/20/2021,CACFAAAZZ,1.07,773
7/20/2021,CACFABAZZ,0.65,405
7/20/2021,CACFACAZZ,0.4,206
7/20/2021,CABGDAAZZ,0.95,304
7/20/2021,CABGDBAZZ,1.6,140
7/20/2021,CABGDCAZZ,1.38,1349
7/20/2021,CCAGGCDAZ,0.62,673
7/20/2021,CCAGGCEAZ,0.55,293
7/20/2021,CCAGGCFAZ,1.44,1704
7/20/2021,CABIFAAZZ,1.31,1003
7/20/2021,CABIFBAZZ,0.35,27
7/20/2021,CABIFCAZZ,1.72,1006
7/20/2021,CAGGDAAZZ,0.04,28
7/20/2021,CAZCCAAZZ,0.39,246
7/20/2021,CAZCCBAZZ,0.47,44
7/20/2021,CAZCCCAZZ,0.29,40
7/20/2021,CAABAAAZZ,1,231
7/20/2021,CAABABAZZ,1.52,2158
7/20/2021,CAABACAZZ,0.85,1418
7/20/2021,CAZGFAAZZ,0.79,454
7/20/2021,CAZGFBAZZ,0.58,262
7/20/2021,CAZGFCAZZ,2.93,545
7/20/2021,CAZHDAAZZ,1.13,1491
7/20/2021,CAZHDBAZZ,1.05,318
7/20/2021,CAZHDCAZZ,0.73,200
7/20/2021,CAZHZAAZZ,0.77,197
7/20/2021,CAZHZBAZZ,0.46,86
7/20/2021,CAZHZCAZZ,1.56,780
7/20/2021,CACGAAAZZ,4.8,877
7/20/2021,CACGABAZZ,1.43,9167
7/20/2021,CABAGAAZZ,0.84,849
7/20/2021,CABAGBAZZ,1.09,277
7/20/2021,CABAGCAZZ,0.37,33
7/20/2021,CACZCAAZZ,0.73,377
7/20/2021,CACZCBAZZ,3.24,4105
7/20/2021,CACZCCAZZ,2.34,4205
7/20/2021,CACZDAAZZ,1.62,1538
7/20/2021,CACZDBAZZ,0.79,186
7/20/2021,CACZDCAZZ,1.03,755
7/20/2021,CADHDAAZZ,2.32,188
7/20/2021,CADHDBAZZ,0.73,75
7/20/2021,CADHDCAZZ,0.96,585
7/20/2021,CAACCAAZZ,0.93,471
7/20/2021,CAACCBAZZ,0.64,177
7/20/2021,CAACCCAZZ,0.84,32
7/20/2021,CADABAAZZ,1.12,1028
7/20/2021,CADABBAZZ,0.56,459
7/20/2021,CADABCAZZ,0.77,159
7/20/2021,CADABDAZZ,1.2,294
7/20/2021,CCADABBAA,0,0
7/20/2021,CCADABBDA,0,0
7/20/2021,CCAGGBFAZ,0.5,243
7/20/2021,CAACZAAZZ,3.04,1774
7/20/2021,CAACZBAZZ,0.86,2186
7/20/2021,CAACZCAZZ,0.81,735
7/20/2021,CACBIAAZZ,0.44,651
7/20/2021,CACBIBAZZ,0.19,292
7/20/2021,CACBICAZZ,0.46,306
7/20/2021,CACDEAAZZ,0.35,94
7/20/2021,CACDECAZZ,0.45,691
7/20/2021,CAZAFAAZZ,2.08,173
7/20/2021,CCAZAFCAZ,3.87,473
7/20/2021,CADCHGAZZ,0.5,15
7/20/2021,CADCHIAZZ,1.27,327
7/20/2021,CACDHAAZZ,2.71,656
7/20/2021,CACDHBAZZ,0.79,267
7/20/2021,CACDHCAZZ,0.47,70
7/20/2021,CAZBZGAZZ,0.6,650
7/20/2021,CAZBZIAZZ,0,0
7/20/2021,CACZBAAZZ,0.36,231
7/20/2021,CACZBBAZZ,0.92,1483
7/20/2021,CABHEAAZZ,0.81,376
7/20/2021,CABHEBAZZ,0.57,30
7/20/2021,CABHECAZZ,0.6,24
7/20/2021,CABHEDAZZ,1.44,1161
7/20/2021,CACEHAAZZ,1.74,1706
7/20/2021,CACEHBAZZ,3.25,3851
7/20/2021,CACEHCAZZ,2.29,5501
7/20/2021,CAADFAAZZ,0.58,514
7/20/2021,CAADFBAZZ,1.14,821
7/20/2021,CAADFCAZZ,0.44,199
7/20/2021,FCAFEZGAZ,0.29,89
7/20/2021,FCAFEZHAZ,0.33,142
7/20/2021,FCADGFBAA,0,0
7/20/2021,CAFGDBAAZ,0,0
7/20/2021,CAAEIAAZZ,6.02,5
7/20/2021,CAAEIBAZZ,3.98,62
7/20/2021,CAZCDAAZZ,0.52,426
7/20/2021,CAZCDBAZZ,0.62,691
7/20/2021,CAZCDCAZZ,0.31,79
7/20/2021,CADCDGAZZ,0.78,99
7/20/2021,CADCDHAZZ,0.95,440
7/20/2021,CABEHAAZZ,2.64,2662
7/20/2021,CCABEHAAZ,1.61,1285
7/20/2021,CCABEHBAZ,0.3,70
7/20/2021,CCABEHCAZ,1.8,55
7/20/2021,CCABEHDAZ,1.68,548
7/20/2021,CCABEHEAZ,0.98,257
7/20/2021,CCABEHFAZ,2.7,178
7/20/2021,CCABEHGAZ,1.77,155
7/20/2021,CACAAAAZZ,1.06,296
7/20/2021,CACAABAZZ,1.41,215
7/20/2021,CACAACAZZ,1.05,365
7/20/2021,CAHZGAAZZ,3.18,1379
7/20/2021,CAHZGBAZZ,1.51,273
7/20/2021,CAHZGCAZZ,1.75,1156
7/20/2021,CAFCGGAZZ,0.52,45
7/20/2021,CADGFAAZZ,0.62,367
7/20/2021,CADGFBAZZ,0.66,99
7/20/2021,CADGFCAZZ,1.61,803
7/20/2021,CABGZAAZZ,2.53,6183
7/20/2021,CABGZBAZZ,0.85,1342
7/20/2021,CABGZCAZZ,1.03,1295
7/20/2021,CACEIAAZZ,4.59,2280
7/20/2021,CACEIBAZZ,3.88,1427
7/20/2021,CACEICAZZ,4.37,3843
7/20/2021,CACEGAAZZ,1.95,733
7/20/2021,CACEGBAZZ,0.59,459
7/20/2021,CACEGCAZZ,2.71,6452
7/20/2021,CAGZABBAZ,0,0
7/20/2021,CAADEAAZZ,1.97,447
7/20/2021,CAADEBAZZ,0.82,1192
7/20/2021,CAADECAZZ,0.81,549
7/20/2021,CAACGAAZZ,0.45,192
7/20/2021,CAACGBAZZ,0.82,1999
7/20/2021,CAACGCAZZ,0.57,596
7/20/2021,CAFAHGAZZ,0.81,474
7/20/2021,CAFBCGAZZ,0.43,54
7/20/2021,CAFBCHAZZ,0.37,6
7/20/2021,CAFBAGAZZ,1.11,810
7/20/2021,CAFBBGAZZ,0.47,36
7/20/2021,CAFAFGAZZ,0.18,3
7/20/2021,CAFAGGAZZ,2.65,4
7/20/2021,CAFAGHAZZ,0,0
7/20/2021,CAFAIGAZZ,0.68,5
7/20/2021,CAFAIHAZZ,0.27,3
7/20/2021,CAFAIIAZZ,1.42,6
7/20/2021,CAAZDAAZZ,0.65,1245
7/20/2021,CAAZDBAZZ,1.86,1967
7/20/2021,CAAZDCAZZ,0.71,928
7/20/2021,CAAZDDAZZ,0.76,649
7/20/2021,CACFHAAZZ,0.55,711
7/20/2021,CACFHBAZZ,1.3,1157
7/20/2021,CACFHCAZZ,0.68,289
7/20/2021,CACCCAAZZ,0.28,365
7/20/2021,CACCCBAZZ,0.29,263
7/20/2021,CACCCCAZZ,0.39,310
7/20/2021,CAAFAAAZZ,1.79,1730
7/20/2021,CAAFABAZZ,2.25,1247
7/20/2021,CAAFACAZZ,2.46,7361
7/20/2021,CACCDAAZZ,0.05,13
7/20/2021,CACCDBAZZ,0.11,84
7/20/2021,CACCDCAZZ,0.32,444
7/20/2021,CACCZAAZZ,0.43,508
7/20/2021,CACCZBAZZ,0.81,258
7/20/2021,CACCZCAZZ,5.67,10697
7/20/2021,CABHZAAZZ,2.36,630
